"Bacteria_name","Bacteria_grep_name","Viruses_name","Viruses_grep_name"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micromonosporales.f__Micromonosporaceae.g__Micromonospora.s__Micromonospora_siamensis","Micromonospora_siamensis","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Megaviricetes.o__Algavirales.f__Phycodnaviridae.g__Prasinovirus.s__Micromonas_sp._RCC1109_virus_MpV1","Micromo"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micromonosporales.f__Micromonosporaceae.g__Micromonospora.s__Micromonospora_sp._B006","Micromonospora_sp._B006","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Megaviricetes.o__Algavirales.f__Phycodnaviridae.g__Prasinovirus.s__Micromonas_sp._RCC1109_virus_MpV1","Micromo"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micromonosporales.f__Micromonosporaceae.g__Micromonospora.s__Micromonospora_sp._HM134","Micromonospora_sp._HM134","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Megaviricetes.o__Algavirales.f__Phycodnaviridae.g__Prasinovirus.s__Micromonas_sp._RCC1109_virus_MpV1","Micromo"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micromonosporales.f__Micromonosporaceae.g__Micromonospora.s__Micromonospora_sp._L5","Micromonospora_sp._L5","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Megaviricetes.o__Algavirales.f__Phycodnaviridae.g__Prasinovirus.s__Micromonas_sp._RCC1109_virus_MpV1","Micromo"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micromonosporales.f__Micromonosporaceae.g__Micromonospora.s__Micromonospora_sp._WMMA2032","Micromonospora_sp._WMMA2032","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Megaviricetes.o__Algavirales.f__Phycodnaviridae.g__Prasinovirus.s__Micromonas_sp._RCC1109_virus_MpV1","Micromo"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micromonosporales.f__Micromonosporaceae.g__Micromonospora.s__Micromonospora_sp._WMMC415","Micromonospora_sp._WMMC415","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Megaviricetes.o__Algavirales.f__Phycodnaviridae.g__Prasinovirus.s__Micromonas_sp._RCC1109_virus_MpV1","Micromo"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micromonosporales.f__Micromonosporaceae.g__Micromonospora.s__Micromonospora_terminaliae","Micromonospora_terminaliae","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Megaviricetes.o__Algavirales.f__Phycodnaviridae.g__Prasinovirus.s__Micromonas_sp._RCC1109_virus_MpV1","Micromo"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micromonosporales.f__Micromonosporaceae.g__Micromonospora.s__Micromonospora_tulbaghiae","Micromonospora_tulbaghiae","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Megaviricetes.o__Algavirales.f__Phycodnaviridae.g__Prasinovirus.s__Micromonas_sp._RCC1109_virus_MpV1","Micromo"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micromonosporales.f__Micromonosporaceae.g__Micromonospora.s__Micromonospora_viridifaciens","Micromonospora_viridifaciens","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Megaviricetes.o__Algavirales.f__Phycodnaviridae.g__Prasinovirus.s__Micromonas_sp._RCC1109_virus_MpV1","Micromo"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micromonosporales.f__Micromonosporaceae.g__Micromonospora.s__Micromonospora_zamorensis","Micromonospora_zamorensis","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Megaviricetes.o__Algavirales.f__Phycodnaviridae.g__Prasinovirus.s__Micromonas_sp._RCC1109_virus_MpV1","Micromo"
"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Holosporales.f__Holosporaceae.s__endosymbiont_of_Acanthamoeba_sp._UWC8","endosymbiont_of_Acanthamoeba_sp._UWC8","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Megaviricetes.o__Imitervirales.f__Mimiviridae.g__Mimivirus.s__Acanthamoeba_polyphaga_mimivirus","Acantha"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micrococcales.f__Microbacteriaceae.g__Pseudoclavibacter","Pseudoclavibacter","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Pokkesviricetes.o__Chitovirales.f__Poxviridae.g__Parapoxvirus.s__Pseudocowpox_virus","Pseudoc"
"k__Bacteria.p__Bacteroidetes.c__Chitinophagia.o__Chitinophagales.f__Chitinophagaceae.g__Pseudocnuella","Pseudocnuella","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Pokkesviricetes.o__Chitovirales.f__Poxviridae.g__Parapoxvirus.s__Pseudocowpox_virus","Pseudoc"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__Pseudoclostridium","Pseudoclostridium","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Pokkesviricetes.o__Chitovirales.f__Poxviridae.g__Parapoxvirus.s__Pseudocowpox_virus","Pseudoc"
"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Brucellaceae.g__Pseudochrobactrum","Pseudochrobactrum","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Pokkesviricetes.o__Chitovirales.f__Poxviridae.g__Parapoxvirus.s__Pseudocowpox_virus","Pseudoc"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Pseudocitrobacter","Pseudocitrobacter","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Pokkesviricetes.o__Chitovirales.f__Poxviridae.g__Parapoxvirus.s__Pseudocowpox_virus","Pseudoc"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Micrococcales.f__Microbacteriaceae.g__Pseudoclavibacter.s__Pseudoclavibacter_sp._Marseille.Q3772","Pseudoclavibacter_sp._Marseille.Q3772","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Pokkesviricetes.o__Chitovirales.f__Poxviridae.g__Parapoxvirus.s__Pseudocowpox_virus","Pseudoc"
"k__Bacteria.p__Bacteroidetes.c__Chitinophagia.o__Chitinophagales.f__Chitinophagaceae.g__Pseudocnuella.s__Pseudocnuella_soli","Pseudocnuella_soli","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Pokkesviricetes.o__Chitovirales.f__Poxviridae.g__Parapoxvirus.s__Pseudocowpox_virus","Pseudoc"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Oscillospiraceae.g__Pseudoclostridium.s__Pseudoclostridium_thermosuccinogenes","Pseudoclostridium_thermosuccinogenes","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Pokkesviricetes.o__Chitovirales.f__Poxviridae.g__Parapoxvirus.s__Pseudocowpox_virus","Pseudoc"
"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Brucellaceae.g__Pseudochrobactrum.s__Pseudochrobactrum_sp._Wa41.01b.1","Pseudochrobactrum_sp._Wa41.01b.1","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Pokkesviricetes.o__Chitovirales.f__Poxviridae.g__Parapoxvirus.s__Pseudocowpox_virus","Pseudoc"
"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Brucellaceae.g__Pseudochrobactrum.s__Pseudochrobactrum_sp._XF203","Pseudochrobactrum_sp._XF203","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Pokkesviricetes.o__Chitovirales.f__Poxviridae.g__Parapoxvirus.s__Pseudocowpox_virus","Pseudoc"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Pseudocitrobacter.s__Pseudocitrobacter_sp._G163CM","Pseudocitrobacter_sp._G163CM","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Pokkesviricetes.o__Chitovirales.f__Poxviridae.g__Parapoxvirus.s__Pseudocowpox_virus","Pseudoc"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Salmonella","Salmonella","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Pokkesviricetes.o__Chitovirales.f__Poxviridae.g__Salmonpoxvirus.s__Salmon_gillpox_virus","Salmon"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Salmonella.s__Salmonella_bongori","Salmonella_bongori","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Pokkesviricetes.o__Chitovirales.f__Poxviridae.g__Salmonpoxvirus.s__Salmon_gillpox_virus","Salmon"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Salmonella.s__Salmonella_enterica","Salmonella_enterica","k__Viruses.k__Bamfordvirae.p__Nucleocytoviricota.c__Pokkesviricetes.o__Chitovirales.f__Poxviridae.g__Salmonpoxvirus.s__Salmon_gillpox_virus","Salmon"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter","Enterobacter","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_asburiae","Enterobacter_asburiae","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_bugandensis","Enterobacter_bugandensis","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_cancerogenus","Enterobacter_cancerogenus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_chengduensis","Enterobacter_chengduensis","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_chuandaensis","Enterobacter_chuandaensis","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_cloacae","Enterobacter_cloacae","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_cloacae_complex_sp.","Enterobacter_cloacae_complex_sp.","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_cloacae_complex_sp._ECL72","Enterobacter_cloacae_complex_sp._ECL72","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_cloacae_complex_sp._ECNIH7","Enterobacter_cloacae_complex_sp._ECNIH7","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_cloacae_complex_sp._FDA.CDC.AR_0132","Enterobacter_cloacae_complex_sp._FDA.CDC.AR_0132","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_cloacae_complex_sp._FDA.CDC.AR_0164","Enterobacter_cloacae_complex_sp._FDA.CDC.AR_0164","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_hormaechei","Enterobacter_hormaechei","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_kobei","Enterobacter_kobei","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_ludwigii","Enterobacter_ludwigii","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_mori","Enterobacter_mori","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_oligotrophicus","Enterobacter_oligotrophicus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_roggenkampii","Enterobacter_roggenkampii","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sichuanensis","Enterobacter_sichuanensis","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_soli","Enterobacter_soli","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._18A13","Enterobacter_sp._18A13","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._638","Enterobacter_sp._638","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._BIDMC_29","Enterobacter_sp._BIDMC_29","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._BIDMC100","Enterobacter_sp._BIDMC100","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._C2","Enterobacter_sp._C2","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._Colony194","Enterobacter_sp._Colony194","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._DNB.S2","Enterobacter_sp._DNB.S2","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._DSM_30060","Enterobacter_sp._DSM_30060","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._E20","Enterobacter_sp._E20","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._E76","Enterobacter_sp._E76","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._JBIWA003","Enterobacter_sp._JBIWA003","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._JBIWA005","Enterobacter_sp._JBIWA005","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._JBIWA008","Enterobacter_sp._JBIWA008","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._JUb54","Enterobacter_sp._JUb54","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._N18.03635","Enterobacter_sp._N18.03635","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._ODB01","Enterobacter_sp._ODB01","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._R4.368","Enterobacter_sp._R4.368","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._RHB15.C17","Enterobacter_sp._RHB15.C17","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._RHBSTW.00175","Enterobacter_sp._RHBSTW.00175","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._RHBSTW.00975","Enterobacter_sp._RHBSTW.00975","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._RHBSTW.00994","Enterobacter_sp._RHBSTW.00994","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter.s__Enterobacter_sp._SA187","Enterobacter_sp._SA187","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Ackermannviridae.g__Agtrevirus.s__Enterobacter_phage_EspM4VN","Enterob"
